message_id,customer_id,message_text,sentiment_label
28376,42974,Please clarify.,neutral
28377,49579,Not working!,negative
28378,45917,Very satisfied.,positive
28379,47267,Need help.,neutral
28380,38279,Excellent service!,positive
28381,32819,Not working!,negative
28382,18241,Disappointed.,negative
28383,17096,Very satisfied.,positive
28384,34061,How do I return this?,neutral
28385,15598,Great product!,positive
28386,1486,Never buying again.,negative
28387,3045,Very satisfied.,positive
28388,39808,Excellent service!,positive
28389,19459,Very satisfied.,positive
28390,20016,Terrible experience.,negative
28391,8290,Please clarify.,neutral
28392,22934,Can someone assist?,neutral
28393,39839,Loved it!,positive
28394,18386,Disappointed.,negative
28395,21226,Need help.,neutral
28396,35780,Never buying again.,negative
28397,49250,Terrible experience.,negative
28398,21174,Excellent service!,positive
28399,8069,Not working!,negative
28400,12835,Loved it!,positive
28401,6723,Very satisfied.,positive
28402,47846,Disappointed.,negative
28403,25115,Loved it!,positive
28404,33164,Need help.,neutral
28405,45045,Never buying again.,negative
28406,12843,Not working!,negative
28407,25677,Never buying again.,negative
28408,14624,Not working!,negative
28409,7998,Great product!,positive
28410,23997,Great product!,positive
28411,15170,Please clarify.,neutral
28412,17403,Terrible experience.,negative
28413,34765,Very satisfied.,positive
28414,22231,Excellent service!,positive
28415,33592,Very satisfied.,positive
28416,27974,Disappointed.,negative
28417,19280,Excellent service!,positive
28418,18586,How do I return this?,neutral
28419,47716,Please clarify.,neutral
28420,9535,Loved it!,positive
28421,11672,Excellent service!,positive
28422,4831,How do I return this?,neutral
28423,23574,Excellent service!,positive
28424,20235,Not working!,negative
28425,41197,Very satisfied.,positive
28426,40478,Terrible experience.,negative
28427,48552,Very satisfied.,positive
28428,11218,Loved it!,positive
28429,43585,Very satisfied.,positive
28430,1247,Loved it!,positive
28431,30725,Disappointed.,negative
28432,24068,Disappointed.,negative
28433,1519,Very satisfied.,positive
28434,45648,Never buying again.,negative
28435,9678,Excellent service!,positive
28436,29766,Can someone assist?,neutral
28437,16100,Can someone assist?,neutral
28438,8163,Can someone assist?,neutral
28439,4778,Can someone assist?,neutral
28440,14064,Terrible experience.,negative
28441,4967,Excellent service!,positive
28442,28326,Terrible experience.,negative
28443,15856,Excellent service!,positive
28444,24760,Not working!,negative
28445,21245,Not working!,negative
28446,13348,How do I return this?,neutral
28447,12353,Disappointed.,negative
28448,27452,Terrible experience.,negative
28449,3195,Disappointed.,negative
28450,23987,Very satisfied.,positive
28451,14939,Very satisfied.,positive
28452,7899,Not working!,negative
28453,23786,Never buying again.,negative
28454,33034,Can someone assist?,neutral
28455,22272,Very satisfied.,positive
28456,31158,Very satisfied.,positive
28457,15269,Need help.,neutral
28458,41776,Excellent service!,positive
28459,30845,Never buying again.,negative
28460,5949,Loved it!,positive
28461,42024,Very satisfied.,positive
28462,39619,Great product!,positive
28463,10471,Never buying again.,negative
28464,7030,Loved it!,positive
28465,27825,Need help.,neutral
28466,13460,Not working!,negative
28467,28384,Loved it!,positive
28468,17470,Disappointed.,negative
28469,33869,Very satisfied.,positive
28470,6413,Disappointed.,negative
28471,29519,Disappointed.,negative
28472,9794,Need help.,neutral
28473,2479,Loved it!,positive
28474,33006,Can someone assist?,neutral
28475,47640,Never buying again.,negative
28476,10831,Excellent service!,positive
28477,30616,Disappointed.,negative
28478,35211,Can someone assist?,neutral
28479,34871,How do I return this?,neutral
28480,35823,Very satisfied.,positive
28481,38067,Loved it!,positive
28482,20180,Can someone assist?,neutral
28483,25663,How do I return this?,neutral
28484,44408,Excellent service!,positive
28485,11085,Disappointed.,negative
28486,1772,Can someone assist?,neutral
28487,26353,Not working!,negative
28488,30831,Loved it!,positive
28489,21067,Please clarify.,neutral
28490,1479,Can someone assist?,neutral
28491,7630,Please clarify.,neutral
28492,39469,Please clarify.,neutral
28493,45402,Never buying again.,negative
28494,20698,Loved it!,positive
28495,40310,Terrible experience.,negative
28496,18153,Loved it!,positive
28497,23053,Excellent service!,positive
28498,33187,Please clarify.,neutral
28499,26065,Loved it!,positive
28500,44795,Excellent service!,positive
28501,20758,Terrible experience.,negative
28502,975,Never buying again.,negative
28503,35926,Great product!,positive
28504,20795,Never buying again.,negative
28505,12690,Can someone assist?,neutral
28506,42688,How do I return this?,neutral
28507,38368,Very satisfied.,positive
28508,31505,Great product!,positive
28509,35697,Great product!,positive
28510,35735,Very satisfied.,positive
28511,38416,Need help.,neutral
28512,3061,Never buying again.,negative
28513,12651,Never buying again.,negative
28514,33072,Please clarify.,neutral
28515,33113,Can someone assist?,neutral
28516,47013,Very satisfied.,positive
28517,25821,Loved it!,positive
28518,47030,Great product!,positive
28519,37943,Need help.,neutral
28520,19016,Disappointed.,negative
28521,9095,Not working!,negative
28522,21744,Terrible experience.,negative
28523,20749,Very satisfied.,positive
28524,26499,Loved it!,positive
28525,2298,Can someone assist?,neutral
28526,31598,Please clarify.,neutral
28527,8000,Very satisfied.,positive
28528,46234,Loved it!,positive
28529,871,Need help.,neutral
28530,17108,Please clarify.,neutral
28531,14382,Never buying again.,negative
28532,28996,Disappointed.,negative
28533,39014,Loved it!,positive
28534,9552,Disappointed.,negative
28535,33134,Loved it!,positive
28536,11890,Great product!,positive
28537,4380,Excellent service!,positive
28538,19299,Very satisfied.,positive
28539,968,Terrible experience.,negative
28540,47445,Need help.,neutral
28541,32126,Loved it!,positive
28542,39747,Need help.,neutral
28543,33405,Please clarify.,neutral
28544,15537,Excellent service!,positive
28545,2957,Never buying again.,negative
28546,97,Can someone assist?,neutral
28547,34005,Loved it!,positive
28548,28104,Can someone assist?,neutral
28549,17133,Excellent service!,positive
28550,44051,Great product!,positive
28551,35662,Excellent service!,positive
28552,47326,Not working!,negative
28553,8638,Never buying again.,negative
28554,22046,Never buying again.,negative
28555,9900,Disappointed.,negative
28556,15432,Not working!,negative
28557,22431,Can someone assist?,neutral
28558,5071,Need help.,neutral
28559,9068,Terrible experience.,negative
28560,38392,Great product!,positive
28561,27359,Need help.,neutral
28562,37301,Not working!,negative
28563,44805,Never buying again.,negative
28564,48083,Never buying again.,negative
28565,3073,How do I return this?,neutral
28566,4438,Loved it!,positive
28567,12986,Never buying again.,negative
28568,13814,Terrible experience.,negative
28569,36239,Loved it!,positive
28570,30629,Never buying again.,negative
28571,27852,Disappointed.,negative
28572,31606,Not working!,negative
28573,36905,Loved it!,positive
28574,7951,Need help.,neutral
28575,47293,Terrible experience.,negative
28576,27969,Excellent service!,positive
28577,24836,Not working!,negative
28578,49345,Great product!,positive
28579,19218,Not working!,negative
28580,39312,How do I return this?,neutral
28581,46658,Excellent service!,positive
28582,13276,Can someone assist?,neutral
28583,38170,Loved it!,positive
28584,13106,Great product!,positive
28585,36486,Not working!,negative
28586,40772,Please clarify.,neutral
28587,22551,Very satisfied.,positive
28588,46771,Not working!,negative
28589,19507,Excellent service!,positive
28590,318,Need help.,neutral
28591,27510,Terrible experience.,negative
28592,37236,Not working!,negative
28593,29097,Loved it!,positive
28594,9459,Terrible experience.,negative
28595,47273,Please clarify.,neutral
28596,34716,Need help.,neutral
28597,2716,Great product!,positive
28598,31139,Excellent service!,positive
28599,12336,Not working!,negative
28600,20836,Never buying again.,negative
28601,12024,Not working!,negative
28602,12033,Never buying again.,negative
28603,10423,Terrible experience.,negative
28604,28316,Great product!,positive
28605,17821,Great product!,positive
28606,22345,Not working!,negative
28607,9764,Disappointed.,negative
28608,26209,Loved it!,positive
28609,867,Terrible experience.,negative
28610,41192,How do I return this?,neutral
28611,48618,Never buying again.,negative
28612,7756,Loved it!,positive
28613,34766,Excellent service!,positive
28614,15980,Not working!,negative
28615,39526,Terrible experience.,negative
28616,15166,Very satisfied.,positive
28617,17640,Terrible experience.,negative
28618,7466,Need help.,neutral
28619,50,How do I return this?,neutral
28620,3849,How do I return this?,neutral
28621,39464,Disappointed.,negative
28622,19347,Loved it!,positive
28623,47736,Very satisfied.,positive
28624,45064,Need help.,neutral
28625,47610,Excellent service!,positive
28626,3691,Very satisfied.,positive
28627,48451,Can someone assist?,neutral
28628,40588,Loved it!,positive
28629,21225,Very satisfied.,positive
28630,45616,Excellent service!,positive
28631,43237,Excellent service!,positive
28632,40421,Loved it!,positive
28633,19473,Excellent service!,positive
28634,49672,Great product!,positive
28635,30846,Excellent service!,positive
28636,10072,Great product!,positive
28637,5706,Loved it!,positive
28638,316,How do I return this?,neutral
28639,43554,Never buying again.,negative
28640,24271,Very satisfied.,positive
28641,46550,Disappointed.,negative
28642,47022,Very satisfied.,positive
28643,9738,Great product!,positive
28644,22211,Terrible experience.,negative
28645,44484,Not working!,negative
28646,12740,How do I return this?,neutral
28647,25521,Great product!,positive
28648,20920,Disappointed.,negative
28649,48515,Can someone assist?,neutral
28650,17578,Disappointed.,negative
28651,11470,Very satisfied.,positive
28652,21767,Great product!,positive
28653,48012,Great product!,positive
28654,28195,Not working!,negative
28655,15665,Loved it!,positive
28656,779,Very satisfied.,positive
28657,31699,Disappointed.,negative
28658,39569,Excellent service!,positive
28659,47637,Never buying again.,negative
28660,1592,Disappointed.,negative
28661,28662,Great product!,positive
28662,7929,Never buying again.,negative
28663,49134,Excellent service!,positive
28664,37391,Great product!,positive
28665,802,Loved it!,positive
28666,15387,Excellent service!,positive
28667,32953,Excellent service!,positive
28668,13588,Need help.,neutral
28669,18504,Great product!,positive
28670,3620,Loved it!,positive
28671,14051,Never buying again.,negative
28672,11809,Excellent service!,positive
28673,10993,Loved it!,positive
28674,10875,Loved it!,positive
28675,39948,Terrible experience.,negative
28676,39506,Excellent service!,positive
28677,21360,Excellent service!,positive
28678,34026,Not working!,negative
28679,26218,Very satisfied.,positive
28680,24849,Great product!,positive
28681,17291,Loved it!,positive
28682,2539,Very satisfied.,positive
28683,18922,Never buying again.,negative
28684,28039,Disappointed.,negative
28685,16240,Loved it!,positive
28686,31310,Excellent service!,positive
28687,20541,Please clarify.,neutral
28688,7655,Great product!,positive
28689,271,Terrible experience.,negative
28690,23099,Need help.,neutral
28691,1711,Excellent service!,positive
28692,36191,Loved it!,positive
28693,25312,Great product!,positive
28694,16454,Very satisfied.,positive
28695,33363,Loved it!,positive
28696,20525,Never buying again.,negative
28697,4756,Very satisfied.,positive
28698,22998,Very satisfied.,positive
28699,33162,Very satisfied.,positive
28700,2046,Not working!,negative
28701,40565,Very satisfied.,positive
28702,11473,Need help.,neutral
28703,7338,Loved it!,positive
28704,39149,Very satisfied.,positive
28705,36390,Disappointed.,negative
28706,11385,Loved it!,positive
28707,32301,Loved it!,positive
28708,47281,Loved it!,positive
28709,43447,Great product!,positive
28710,36858,Can someone assist?,neutral
28711,82,Great product!,positive
28712,17708,Excellent service!,positive
28713,49462,Please clarify.,neutral
28714,28568,Loved it!,positive
28715,44092,Loved it!,positive
28716,26550,Excellent service!,positive
28717,28693,Need help.,neutral
28718,10510,Not working!,negative
28719,10094,How do I return this?,neutral
